keyword,created_at,user_id,text
Tijuana,2024-07-09 23:57:46+00:00,2935388352,¡La Sindicatura Procuradora sigue avanzando! Les invito a que conozcan todas las acciones y proyectos en marcha para combatir la corrupción y mejorar el servicio público de nuestra querida Tijuana. #SindicaturaAvanzando https://t.co/qFpfzoZcca
Tijuana,2024-07-09 23:56:19+00:00,19129652,@LibertyCappy Go to Tijuana
Tijuana,2024-07-09 23:54:14+00:00,898980889656410112,@VioletBlum Saludos Hermosa Violet desde Tijuana!! Pero no quieres venir y yo esperandote !! 🥵😜😈🤪
Tijuana,2024-07-09 23:53:44+00:00,1275214794681749504,"#Choque en el bulevar Lázaro Cárdenas (rampa Otay) genera gran caos vial en dirección a la 5 y 10, extremen precauciones 💥🚗

#Tijuana #PonteBuzoCaperuzo 🤿 https://t.co/0OXpZ2vOCL"
Tijuana,2024-07-09 23:51:26+00:00,219752184,"El ataque se registró en la colonia Las Huertas en la ciudad de Tijuana cuando la víctima recibió múltiples disparos por la espalda durante la noche del lunes.
https://t.co/SO15ApOsPV"
Tijuana,2024-07-09 23:48:58+00:00,979084755139514368,@danpinera Que está pasando dr. Primero del dj de Tijuana y ahora el cm de atlas. A dónde vamos a parar
violencia,2024-07-10 00:01:03+00:00,1440075523028185092,"🏛💼 El @IMMORELOS y organizaciones laborales establecen un convenio para desarrollar proyectos en beneficio de las mujeres, promoviendo la igualdad de género y una vida libre de violencia en Morelos. 👩‍💼👩‍🔧👩‍⚕️

https://t.co/Mr8mHE5bkA"
violencia,2024-07-10 00:00:57+00:00,2596257318,"@totiorellanag @senado Siguen privilegiando sus intereses chiquititos...
Pero los grandes problemas de Chile, ahí estan, intactos o empeorando: educación, violencia, salud, vivienda, empleo y crecimiento...
Pero su tiempo está disponible para la sensibilidadad de los peces y para la violencia digital."
violencia,2024-07-10 00:00:49+00:00,1003767440461975552,"En efecto, de qué se ríe Halcyon. Le incomoda, tanto que tiene que mirar a otro lado para no chillar. 

——Qué te pasa. Abre los ojos. Friki. 

Pero cuánta violencia… Suele ser así cuando siente que debe ponerse a la defensiva. Y aquel zorro le daba muy mala espina, por alguna"
violencia,2024-07-10 00:00:48+00:00,1363142497128624129,"@MartinLemaUy @CosseCarolina Más allá de la mala gestión de Lema, el verdadero problema del gobierno es el crecimiento de la desigualdad, de la pobreza, del narcotráfico y la violencia, no solo en las calles, también el política chatarra q continúan haciendo."
violencia,2024-07-10 00:00:48+00:00,1637548934020345856,"https://t.co/ofrg3Aupng via @YouTube AMLO:Información sobre violencia y extradición, jueces corruptos liberando delincuentes en México🇲🇽 fuera poder judicial y si a la reforma de esta. Fuera corruptos y falsarios jueces. Viva AMLO! Viva la 4T! 
#amlo #fuerzasarmadasdemexico"
violencia,2024-07-10 00:00:35+00:00,900122660537077762,"Encuentran el cuerpo sin vida de una joven de 27 años con rasgos de violencia en Sinaloa
https://t.co/jRByWjY5BH"
violencia,2024-07-10 00:00:32+00:00,110631044,"@_GUAYABITO_ @gael_624 @irlioamara @sergione662 @ZowlOficial Niño, ve la realidad, en tu mundo la violencia no está sesgada por género, más aún cuando el narco amenaza a los infantes de escuelas para que sus padres paguen cuotas. En México tipifican todo como feminicidio, aunque sean víctimas de la violencia generalizada que afecta s todos"
violencia,2024-07-10 00:00:28+00:00,256312455,@the_thinker18 @movfuturoven @NicolasMaduro @HectoRodriguez El @movfuturoven promueve la igualdad de género y defiende un país libre de machismo y de violencia #VotaFuturo
violencia,2024-07-10 00:00:27+00:00,1305891829628297217,"violencia y terremotos en todos los países hay maldita mogolica de mrda, q risa q solitas se exponen como las pendejas q son https://t.co/p5LuSKtVzQ"
violencia,2024-07-10 00:00:27+00:00,35541975,"#YaInicia #MVSNoticias

Hoy con @anafvega

📰 Informe sexenal “Derechos Pendientes” sobre libertad de expresión en México
🔴 Reporte final de violencia política: @Integralia_Mx
📈 Inflación anual en México sube a 4.98% en junio: Luis Miguel González
💡 ¿Cómo aprovechar los chats… https://t.co/08a8KU1GGn https://t.co/YzrUYQDQRg"
detención,2024-07-10 00:00:54+00:00,75231484,"Es así. El chavismo es el que tiene centros de detención, el que tortura y mata gente, el que te deja sin trabajo por disentir, etc.

Si en vez de señalar esto te enfocas en plantear falsas equivalencias entre víctima y agresor... pues no te sorprendas cuando sospechemos de ti. https://t.co/UrGNih6Xpb"
detención,2024-07-10 00:00:53+00:00,64937109,"NACHO CANO habla sobre su detención, cancelan a PAOLITA SUÁREZ la perdida | Mala Tarde ¡NO! #MalaTardeNO @dnl @carrenopol https://t.co/3A2ddjPgUN"
detención,2024-07-10 00:00:49+00:00,1770911294687744000,"🚨👮🏻#Detención | Osmar N., de 28 años, fue asegurado al ser señalado de robar un teléfono celular en la comunidad de #Tizatlán. 📍 https://t.co/sx06h7k7Ae"
detención,2024-07-10 00:00:35+00:00,64937109,"NACHO CANO habla sobre su detención, cancelan a PAOLITA SUÁREZ la perdida | Mala Tarde ¡NO! #MalaTardeNO @dnl @carrenopol https://t.co/heh9vAHMbP"
detención,2024-07-10 00:00:05+00:00,533316760,"Estoy totalmente indignado con la detención de Nacho Cano.
Es simplemente kafkiano.
Ojalá le salga el tiro por la culata y haya una revuelta social en favor del  Sr. Cano, que es un artista.
Si el gobierno domina los medios, la justicia y la policía... MIEDO!"
detención,2024-07-10 00:00:01+00:00,531234470,"#Espectaculos | Nacho Cano habla sobre su detención por “Malinche”: “el criminal no soy yo, el criminal es la policía” https://t.co/i6sp7FVGwx"
detención,2024-07-10 00:00:00+00:00,1246715077,"#Justicia | 🔴🔴🔴 Este operativo terminó con la captura del jefe de seguridad del hermano de El Chapo, así como la detención de otras tres personas  

https://t.co/pMj9mxXAJw"
detención,2024-07-09 23:59:44+00:00,1568359283435118594,"@elconfidencial La razón de tu detención,  es la denuncia de dos de tus becarios,a los cuales les importa un bledo a quien apoyes tú,  lo mismo que nos importa a los demás,  nada."
detención,2024-07-09 23:59:37+00:00,2351941940,5meses de la detención arbitraria de Rocío San Miguel https://t.co/EtXUb7OdVl
detención,2024-07-09 23:59:30+00:00,910766330,"Nacho Cano, tras su detención: ""Van a por mí porque también van a por Ayuso"", por @martagchic https://t.co/qOqKn9QudJ vía @chicrevista"
caravana,2024-07-10 00:00:45+00:00,870482619183575042,@CastelVelasquez Acaso no sabes que los motorizados cobran por ese servicio?? Pensar que se tiene apoyo por encabezar una caravana de moto taxis raya en la ingenuidad
caravana,2024-07-10 00:00:37+00:00,1623347627617054722,"Invitan a Victorenses que deseen sumarse a través del donativo voluntario de útiles escolares nuevos, como lo pueden ser mochilas, lapiceras, colores, libretas, plumas, lápices, etc.

#POSTATamaulipas
https://t.co/UA4yBnllEh"
caravana,2024-07-09 23:57:03+00:00,1587246751660052481,"bueno hermanas, si no me ven tuiteando es porque me suicide o sali a hacer caravana https://t.co/H3cydvzVmz"
caravana,2024-07-09 23:54:17+00:00,193113901,@Hernn81034070 @SANTOSGARC38494 @MariaesPueblo Entonces no hay partidos de izquierda ni candidaturas alternativas porque no recogieron las firmas por flojos y vagos. Con ese argumento antes de darte explicaciones diferentes a las que ves en. @VTVcanal8 es mejor mandarte a mamar una caravana de guevo por nazifascista y repajuo
caravana,2024-07-09 23:51:34+00:00,1439381798019117062,"@CaraotaDigital Si claro, como hicieron con los motorizados que les pagaron 30 dólares para que fueran a la caravana. Por favor ya nadie les cree."
caravana,2024-07-09 23:50:40+00:00,1569409963990351874,Caravana de autos Falcon festejando el día de la independencia 🇦🇷🇦🇷🇦🇷 https://t.co/BrlyCISrTp
caravana,2024-07-09 23:50:04+00:00,2469964565,"Sabe que? caravana, si no le gusta el mutilao paila no lo mire, yo me siento bien con el así, yo no mantengo pendiente del que dirán, desde que yo esté bien, que ruede el mundo a mi alrededor, listo? Tsss, nada azara parcero, critiquen lo que quieran eso a mi no me importa https://t.co/vfHuf7XsjN https://t.co/cIydaQg9mM"
caravana,2024-07-09 23:48:35+00:00,1337504448512487427,"@DanannOficial yo esperaba en el desfile falcon verdes, toda una caravana, bue será la proxima"
caravana,2024-07-09 23:48:13+00:00,1731775223605665792,@werevertumorro Caravana? 🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙🚙
caravana,2024-07-09 23:45:55+00:00,1258230507369881603,"Como olvidar el dia de la caravana, cuando victoria se la vacilo y ahi mismo le dijo a la mama que iba a reparacion JAJAJAJAJAJJAAJJAJAJAJAJAJAJAJAJAJAJAJSJ pero igual se la vacilo completa ya estaba ahi"
inmigrante,2024-07-09 23:54:26+00:00,1708940871410810880,@williams_wilsa @UHN_Plus Un inmigrante ilegal no tiene idea de eso
inmigrante,2024-07-09 23:51:32+00:00,1766594770539802624,@c4jimenez @liviabritoof @FiscaliaCDMX Esa pinche inmigrante de cagada mándenla a chaspm
inmigrante,2024-07-09 23:47:12+00:00,82457920,"@whitezuelans Turista en su país, inmigrante en cualquier otro lugar del mundo"
inmigrante,2024-07-09 23:46:30+00:00,4260663917,@Yolanda_Diaz_ Sabrá la diferencia entre inmigrante y emigrante???
inmigrante,2024-07-09 23:45:10+00:00,1785774920636444672,@CapitanBitcoin Pobres criaturas ignorantes con tanto inmigrante y si no empiezan por alinear a los musulmanes lo que bles espera pobres criaturas ignorantes
inmigrante,2024-07-09 23:44:54+00:00,1594453716819746818,"@KMbappe @realmadrid COMUNISTA.....

COJE TRANSSSSS

INMIGRANTE RESENTIDO...."
inmigrante,2024-07-09 23:44:16+00:00,750588996,"@UHN_Plus Estan idiotas o qué? Entiendo que pidan que se vayan los refugiados o los inmigrante ilegales, pero los turistas wow."
inmigrante,2024-07-09 23:44:07+00:00,1806096250955264000,@DiarioOle Que vaya a robar con la política el inmigrante. Viene de afuera y quiere cagarle la vida a los franceses
inmigrante,2024-07-09 23:44:07+00:00,1063824047123898369,@FonsiLoaiza Normal idiota! si llega a paro el inmigrante necesita subsistir de algo. Tu eres Español y o puedes hablar de esto. Resulta que si le haces una oferta de trabajo a un inmigrante le pueden dar una residencia por ser un trabajado  por si especificación de actor. Sigo hilo...
inmigrante,2024-07-09 23:43:05+00:00,1434653219628662789,"Si es inmigrante de Perú: ""Nos vienen a sacar el trabajo""
Si es inmigrante de Europa: ""Hay que darle oportunidades a todos""."
frontera norte,2024-07-10 00:00:06+00:00,1504971248278937603,"📌 El congresista Nick Langworthy presenta una legislación para abordar la seguridad en la frontera norte
 
https://t.co/AdxVe6Hse4"
frontera norte,2024-07-09 23:50:42+00:00,1767679533862309889,"@Trumperizar Son buenas señales pero falta, falta sellar la frontera norte, el Parana y el espacio aéreo, y meter preso a varios narcos, corruptos y ladrones, con eso ya podemos decir que estamos haciendo algo importante."
frontera norte,2024-07-09 22:19:30+00:00,1334895460029329408,"@guruchuirer En la frontera norte del pais se han perdido 100,000 empleos de las maquiladoras que estan huyendo del México Comunista...

Y Tu imbecil con tus comentarios estupidos lo ratificas...🤪😜"
frontera norte,2024-07-09 22:00:00+00:00,498984649,"➡️ #Entérate │ La Comisión de Asuntos Frontera Norte concluyó sus trabajos correspondientes a la LXV Legislatura, los cuales se hicieron en un contexto de pluralidad y respeto.

Más información: https://t.co/9aSTO7XSG6"
frontera norte,2024-07-09 21:49:46+00:00,56091350,Comisión de Asuntos Frontera Norte concluye sus trabajos legislativos  @Mx_Diputados https://t.co/u3w3MaXKlX https://t.co/FlzTeoYPLH
frontera norte,2024-07-09 21:35:23+00:00,1800640316564717568,Frontera en el norte de mexico. 1915 #México #USA #Norte https://t.co/HoiGGYunqv
frontera norte,2024-07-09 21:06:18+00:00,33123202,"Cuando vaya a Corea del Sur, de las primeras cosas que haré es ir a la frontera con Corea del Norte."
frontera norte,2024-07-09 20:59:38+00:00,212005850,"Dos países,misma ideología.
La frontera norte han perdido la batalla, la  2° de la semana.
La frontera sur no pueden disfrutar de la victoria porque su Héroe Nacional, no es de origen patrio. 

Ya mismo en el escenario con más sobrecostes de la historia.

BERRINCHE, el musical."
frontera norte,2024-07-09 20:49:04+00:00,870230210,"💻 Al cerrar los trabajos de la Comisión Asuntos Frontera Norte, la dip. @ShirleyVzquez reconoció el acercamiento con líderes de Tijuana, Nogales y Ciudad Juárez para mejorar los presupuestos anuales. 📈 https://t.co/EHIqF7JZpP"
frontera norte,2024-07-09 20:40:19+00:00,1560434035368804352,"@MemesDelMijin No hijo, en pandemia entraron por la frontera norte se dieron cuenta que no había control y más rápido sacar x aquí, por la geografía del país, estamos a tiempo de curarnos y no terminar como México."
ruta,2024-07-10 00:00:21+00:00,40256008,"#AHORA Se registra deslizamiento en el kilómetro 105 RD Jut-04, ruta del Amatón a Jalpatagua, Jutiapa. https://t.co/QqbP0Yrq4s"
ruta,2024-07-10 00:00:17+00:00,2876980399,"@carlosccdde @JMaquiavello Sumale a que está dolida por la traición de Corlys, el peligro que supone que caiga Reposo del Grajo tan cerquita de Rocadragon, cortando la ruta terrestre y poniendo en peligro a sus nietas y a la reina."
ruta,2024-07-10 00:00:17+00:00,94265190,📌 Conoce la ruta de atención para quejas por violencia de género 🧡 💜 #IgualdadDeGéneroUNAM #CINIG #CINIGAcatlán https://t.co/gsvdbnndER
ruta,2024-07-10 00:00:09+00:00,1805345497902891009,A mimir porque en la noche inicio la ruta de seven porque ayer se me fue el royo😭😭
ruta,2024-07-10 00:00:04+00:00,221027428,"El Cántaro: 37 - 🟢👍 Libre
Encarnación Ruta 6t: 6 - 🟢👍 Libre
FP-UNA Pettirossi: 37 - 🟢👍 Libre
FP-UNA SAN LORENZO: 10 - 🟢👍 Libre
Ñemby, Villa Anita: 8 - 🟢👍 Libre
Pilar: 34 - 🟢👍 Libre
Roshka: 2 - 🟢👍 Libre
San Antonio: 25 - 🟢👍 Libre"
ruta,2024-07-10 00:00:01+00:00,1449700800,"#Entérate || Presidente @NicolasMaduro aprobó la ruta turística de la zona del casco central de Quíbor.

#09Jul

Más detalles aquí: https://t.co/Hvy3BfxA4z https://t.co/cDYIjgoX0x"
ruta,2024-07-10 00:00:01+00:00,1397553534502064130,"Usuarios/as, avisamos que el Pase Diario Único no aplica para los pórticos correspondientes a nuestro tramo de la Ruta 5. De no tener TAG, elija el pago manual. #surviasteacompaña,, https://t.co/vZgocQLKVJ"
ruta,2024-07-10 00:00:01+00:00,215403686,@Caro06_2 @jogun_712 En TN y los demás canales argentinos hablaron de que la ruta de la trata era de Corrientes para todos lados porque la frontera es refácil. La corrupción llega a todos. Pero ahora parece que algo puede cambiar.
ruta,2024-07-10 00:00:01+00:00,1328882432599330817,"Usaré esta ruta que acaba de sacar Aeroméxico que es directa a Tampa Bay para ir por primera vez a ver un partido de beisbol de mi equipo favorito. 😎
https://t.co/Lp0T4j8sIt"
ruta,2024-07-10 00:00:01+00:00,1788629248942415872,"Panamá presenta propuesta de la Ruta Colonial Transístmica a la Unesco
https://t.co/Rzk00PSDPu"
ansiedad,2024-07-10 00:01:08+00:00,138606720,"Señor, calma mi ansiedad. ayúdame a confiar y enséñame a caminar acorde a tu voluntad.

(Salmo 55 22)🙏❤️🙏"
ansiedad,2024-07-10 00:01:07+00:00,1283421086,@robdnavarro Les da ansiedad un auto jajaja
ansiedad,2024-07-10 00:00:55+00:00,733354165,"💡🧐En la #UNAM, la referencia, es la #Ciencia. Algunos de los efectos del #Cristal son la depresión, la ansiedad y el deterioro de la persona, por lo que el apoyo familiar y la no estigmatización son importantes.  
¡Infórmate! La UNAM y #Lugo te orientan. https://t.co/Y370QOjqaM"
ansiedad,2024-07-10 00:00:53+00:00,1254924468939640833,Tengo mucha ansiedad y angustia. Ojalá que no sea nada malo para arg
ansiedad,2024-07-10 00:00:42+00:00,1070086813933481985,Nmms hasta me dió ansiedad
ansiedad,2024-07-10 00:00:16+00:00,1759427614597357568,"@Sandrar58804638 Estás segura que es depresión y no ansiedad? Sólo sé que la ansiedad puede llegar a generar manos temblorosas, pero no sabría decirte lo mismo en la depresión😔Deberías de pasar por un Neurólogo, que es el especialista en todo lo relacionado al sistema nervioso."
ansiedad,2024-07-10 00:00:05+00:00,1212531624073555968,"Le mandé hacer unas cositas chulas a mi amiga x su embarazo  y María no me aguanto la ansiedad ayer lunes ya estaba ""te tengo una sorpresa pero no te wa a decir q es te lo doy el viernes xq retiro el jueves ""JAJA maldita ansiosa q soy me gusta hacer sorpresas pero no me aguanto"
ansiedad,2024-07-10 00:00:01+00:00,131433508,La #ansiedad puede hacer que te preocupes excesivamente por cosas pequeñas o incluso inventadas. Aprender a identificar tus pensamientos obsesivos y reemplazarlos con pensamientos más positivos y realistas puede ayudarte a manejar tu ansiedad. #SaludMental #Psicologia
ansiedad,2024-07-10 00:00:00+00:00,868796936,"Entender que estás experimentando #ansiedad es el primer paso para manejarla.

¡Te podemos ayudar!

📞 800.290.0024
Chatea a través de @dinamicamentemx  💬 https://t.co/NZhf2tsQ5a"
ansiedad,2024-07-10 00:00:00+00:00,1704714458407251968,"Fue pues, se lo daré. Después de todo me causaba demasiada ansiedad aún ver ese regalo en casa.😅😅 Se imaginan lo lo quiera y me lo devuelva."
alegría,2024-07-10 00:01:10+00:00,1723877104272494592,miren q lindas son las subes nuevass (alegría d pobre) https://t.co/HFqyGi59pA
alegría,2024-07-10 00:01:03+00:00,312686957,"En fila india, uniformados, con una falsa alegría y una pesadez al caminar. Lo obligado les delata https://t.co/xang1uoeZ2"
alegría,2024-07-10 00:00:49+00:00,1644197079164628993,@talento20Espano Se parece a cuando el muy “Cule” de @jpedrerol “celebro” aquel tercer gol de Messi en el 2017  contra el Madrid en el bernabeu… míralo estalla de alegria @talento20Espano 🤣
alegría,2024-07-10 00:00:48+00:00,1611471535583252504,"una de mis canciones favoritas para sentir paz y alegria a su vez, una canción que sin duda transmite mucho si tuviera la oportunidad me la tatuaria lo mas pronto posible, sin dudarlo una obra más hecha por txt 'Magic Island'

⭐️:https://t.co/L78FPArKJC https://t.co/504nP7L9F6"
alegría,2024-07-10 00:00:44+00:00,1294355277807063041,dale muchachos una alegría más por favor
alegría,2024-07-10 00:00:44+00:00,1046177945390391296,Que cada finde de julio esté ocupado por mis amigas me rebalsa el corazón de alegría 🥹🥹
alegría,2024-07-10 00:00:35+00:00,179958120,"¡Kenny de ""Kenny Los eléctricos"" sorprendió con su sensualidad y pasos de baile al retar a nuestro conductor en #GánaleAlCapi! 🤘🏻🤩💃🕺🏻

🤩 #VLA  ➡️  https://t.co/o6V161JwJx https://t.co/ecetKWAsIh"
alegría,2024-07-10 00:00:34+00:00,2273392867,"En general fue una buena presentación, me gusto como jugo Charrupi. Que alegría tan inmensa fue ver a Radamel jugando con la azul, cumpliendo su sueño y el de todos los hinchas. Tenemos recambio y podemos pelear en ambos torneos, DALE MILLONARIOS 💙🤍"
alegría,2024-07-10 00:00:12+00:00,1051701965258940417,dios no seas hdp dame una alegría al menos todos mis días son azules
alegría,2024-07-09 23:59:21+00:00,1717055181785874432,"@telefe  será que almenos nos das la alegría que @vichemma este en bake off gracias ❤️‍🔥
#granhermano https://t.co/1wOvmDb87p"
Guatemala,2024-07-10 00:00:42+00:00,40459831,"#CopaAmérica | ¡Rueda el balón! Argentina 🇦🇷 y Canadá 🇨🇦 se enfrentan por las semifinales de la Copa América 2024 🏆

Radio en línea 👉 https://t.co/hTv9wHN10Q

Presentado por Clutches de Guatemala: https://t.co/YWoFyhjP3e https://t.co/ettHHjCYEa"
Guatemala,2024-07-10 00:00:32+00:00,2664581510,"... Más obras menos internet.
El estado de calamidad en el que estuvieron en contra, hoy si no tienen cuidado será su ruina. Y realmente Guatemala seguirá sobreviviendo, ni modo. https://t.co/WY9FKjnVAf https://t.co/w8nSa5CfIG"
Guatemala,2024-07-10 00:00:11+00:00,1298883494907584512,@LOVREGA Ya retírense si no tienen $$ para irse a Europa de perdida vayan a El Salvador a Guatemala ahí les queda más cerca
Guatemala,2024-07-10 00:00:01+00:00,157066687,"🔎🧾 #EconomíaGT | Autoridades de la SAT detectaron incumplimiento tributario por anulación de Facturas emitidas a Consumidor Final.

📝 Entérate aquí: https://t.co/WnfbWFXQeo

#AHORA #Guatemala #NacionalesGT #NoticiasGT @SATGT https://t.co/lm46BLXlK2"
Guatemala,2024-07-10 00:00:01+00:00,548515036,"#TenemosQueHablar | En Latinoamérica, una serie de decisiones en contra de los logros feministas♀️✊🏽 se han tomado en gobiernos como los de #Argentina🇦🇷 y #Guatemala🇬🇹.
¿Se convertirán en tendencia en la región?

Lee el análisis completo aquí 👉

https://t.co/O1OpEMQDxJ https://t.co/TKBWdDhF5h"
Guatemala,2024-07-10 00:00:00+00:00,168557941,"El espíritu de servicio que se induce a los miembros del Ejército de Guatemala en sus diferentes clases y jerarquías es un verdadero patrimonio de su institucionalidad. #LHOpinión 

https://t.co/nKWnbSXnpl"
Guatemala,2024-07-10 00:00:00+00:00,260318585,"Empieza la cuenta regresiva para el Festival de la Luz que organizan Antigua Viva y Fundación Paiz, el cual se llevará a cabo en La Antigua Guatemala, Sacatepéquez, del 19 al 21 de julio.

Lea la nota 👇🏻
https://t.co/emvvI75BNM

#CulturaDCA #Mapping #AntiguaGuatemala https://t.co/c2k4n7w0qN"
Guatemala,2024-07-10 00:00:00+00:00,107539204,"💙🏐 No se pierdan el resumen del Campeonato Nacional Juvenil Femenino 2024 de voleibol, con las imágenes que quedaron plasmadas en el Gimnasio Alfonso Gordillo, en zona 5.

👉🎥 https://t.co/fMMtujRQpo

#PasiónPorGuatemala #Guatemala #Voleibol https://t.co/gB2cO3vYUY"
Guatemala,2024-07-09 23:58:36+00:00,324497851,"Guatemala se cae a pedazo

LITERAL"
Guatemala,2024-07-09 23:57:56+00:00,1220893732163280896,"@TigoSports_SV Porque les gusta envenenarle la mentalidad a los jugadores

Por eso nuestro fútbol no progresa por vende humo como ustedes
Mientras Costa Rica vende a sus jugadores a Europa los nuestros lo más lejos que llegan es a Guatemala"
buscando una vida mejor,2024-07-09 22:53:47+00:00,1478822803596005386,"@CapitanBitcoin Es difícil justificar y empatizar con estas menores. El problema es que saben que al ser menores el peso de la justicia no les caerá encima. El verdadero inmigrante que viene buscando una mejor vida, solo trabaja, no busca delinquir. Pero éstos cárcel y luego expulsión."
buscando una vida mejor,2024-07-09 22:16:39+00:00,1596445140180209666,"@suslodije @AntonioMautor Sijosi, tenemos la frontera llena de refugiados suizos buscando una vida mejor"
buscando una vida mejor,2024-07-09 21:41:21+00:00,1664508200849219585,One piece es la historia de un grupo de piratas que están en la aventura de su vida buscando por el mejor tesoro del mundo el one piece y cada quien tiene sus sueños sus aspiraciones y es una historia increíble y la tienen que ver
buscando una vida mejor,2024-07-09 20:17:30+00:00,4794644358,"@madrid_total2 Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:16:54+00:00,4794644358,"@problaugrana Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:16:40+00:00,4794644358,"@statiskicks Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:14:46+00:00,4794644358,"@luisrha Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:13:40+00:00,4794644358,"@INIE8TAZO Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:13:26+00:00,4794644358,"@RomeoTheCaster Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
buscando una vida mejor,2024-07-09 20:13:09+00:00,4794644358,"@InvictosSomos Sangre africana 100%, afortunado por sus papás migrantes, me imagino buscando una mejor vida y vean nada más..."
peligro,2024-07-10 00:00:58+00:00,1458709537,"En aquellos lugares donde antes la vida corría peligro por las pandillas, ahora se llevan campañas de fumigación con tranquilidad. 

Hoy aprobaremos una nueva prórroga del #RégimenDeExcepción para seguir garantizándole bienestar a la población. https://t.co/ph5F1EjQbg"
peligro,2024-07-10 00:00:55+00:00,1716622160523911168,"@hurricanefuria una cara de siniestro tiene!! Un peligro para la sociedad, tienen que agarrarlo pronto ❌"
peligro,2024-07-10 00:00:48+00:00,1050253923301449728,@EmergenciasEc Los PADRES !! LOS PADRES !! yo nunca dejaría a un niño jugar sin vigilarlo en la calle mas bien ni lo dejaría a estar jugando en la calle con el peligro que hoy en día vivimos. Padres irresponsables
peligro,2024-07-10 00:00:27+00:00,1432874509594501121,"@wvilu @hernan_sr haber cometido el fraude mas grande en la historia de chile no representa un peligro para la sociedad? 

Ah pero boletas clonadas y acepto de sobornos si, un peligro tremendo...

No defiendo a Jadue pero la ponen dificil..."
peligro,2024-07-10 00:00:20+00:00,1592708560202465281,El PELIGRO es real https://t.co/g8hZuWD5By
peligro,2024-07-10 00:00:17+00:00,2876980399,"@carlosccdde @JMaquiavello Sumale a que está dolida por la traición de Corlys, el peligro que supone que caiga Reposo del Grajo tan cerquita de Rocadragon, cortando la ruta terrestre y poniendo en peligro a sus nietas y a la reina."
peligro,2024-07-10 00:00:02+00:00,1766098362732777472,"@VivianOlivos @GiullianaLoza Si, esos tira caca son unos criminales, como es que aún se le permite agredir a los ciudadanos, ¿Cuando se les mete en cana a esos de la pestilencia? Son un peligro público."
peligro,2024-07-10 00:00:01+00:00,548515036,"#TenemosQueHablar | En Latinoamérica, una serie de decisiones en contra de los logros feministas♀️✊🏽 se han tomado en gobiernos como los de #Argentina🇦🇷 y #Guatemala🇬🇹.
¿Se convertirán en tendencia en la región?

Lee el análisis completo aquí 👉

https://t.co/O1OpEMQDxJ https://t.co/TKBWdDhF5h"
peligro,2024-07-10 00:00:00+00:00,2530517137,"🫂🐆Elementos de la Guardia Nacional rescataron a una tigrilla. La especie en peligro de extinción estaba deshidratada en la carretera
https://t.co/JFcndydTmx"
peligro,2024-07-09 23:59:58+00:00,1583251866498076673,"@mmlagoscc Si se comporta como su violento, agresivo y descontrolado amigo Mery Bell , claro que es un peligro. Además, puede escapar como lo hacen las ratas cuando comienza a irse a fondo el barco."
cruzar la frontera,2024-07-10 00:00:45+00:00,140083975,Los operativos en la frontera México-EE.UU. empujan a los migrantes a cruzar por el desierto https://t.co/XKkN2doK36 https://t.co/UtNcwmRXpH
cruzar la frontera,2024-07-09 23:35:42+00:00,1178815580612255746,Puigdemont prepara una caravana para cruzar la frontera de regreso a España jaleado por miles de personas: https://t.co/TzQjR2FfQH sigo sin explicarme cómo un católico de pacotilla como Teodoro López Calderón sigue sirviendo al gobierno delincuencial del títere de George Soros.
cruzar la frontera,2024-07-09 21:15:00+00:00,1423422364503707650,"@manuelabergerot La migración LEGAL es tan antigua como la humanidad.
Prueba @manuelabergerot a cruzar cualquier frontera extracomunitaria sin documentación a ver que hacen contigo desde que te pillen."
cruzar la frontera,2024-07-09 20:26:10+00:00,719608832557740032,"@MARCELOFAVAOK Espectacular y justa desición....
Para cumplir a raja tabla......que no vengan a cruzar la frontera Y DECIR SOY HIJO DE POBRES.   Quedate en tu país y pídele gratuidad a tu presidente."
cruzar la frontera,2024-07-09 20:23:10+00:00,1244357988,"🇲🇽 🇺🇸 El acoso en la frontera entre México y Texas no solo afecta a los migrantes que buscan cruzar a Estados Unidos, sino también a quienes los ayudan y les ofrecen comida, ropa y un lugar para dormir

✍️@wendyselene
https://t.co/4MSjShJTKM"
cruzar la frontera,2024-07-09 19:59:32+00:00,1677794351823351811,estoy viendo el fútbol en un bar del pueblo más cercano a la frontera de francia y llevo un subidón de la hostia. como pasemos la voy a cruzar con el coche sonando manolo escobar a full volumen
